video_id,video_baslik,keyword,yorum,begeni,yanit_sayisi,tarih,kanal,temiz_yorum,duygu,duygu_skor,lda_konu,lda_skor
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Ben kaçırdım bir fitt den fazla yükseldi yükseldi,0,0,,@receparslan1347,kaçır fitt den faz yüksel yüksel,Nötr,0.5,2,0.5054
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Benim dronum da kontrolden çıktı ve denize düştü,0,0,,@Kedicikler63,dro kontrolde çık düş,Nötr,0.5,2,0.4593
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Abiciğim modu yavaş ne orta hızda s Moda'da çok hızlı,0,0,,@alphanckr12,abicik modu yavaş hız hızlı,Negatif,0.67,2,0.4198
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Kanka dişarda uçuracaksan zemine yakın kata taşınsaydın,0,0,,@Trollendin66,dişar uçuracak zem yak taşınsa,Nötr,0.5,2,0.5063
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Abi arkada türk deniz filosu var galiba,0,0,,@Aliyiğit7667,arka türk filos galip,Nötr,0.5,2,0.5627
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Abi çünkü onun hafıza kartı lazım,0,0,,@NadideKirişci,hafız kar laz,Nötr,0.5,2,0.4216
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,kanka evin içinde satellite posioning yok kapalı bir alan olduğu için dışarda kaldır bidahakine,0,0,,@denizylc1,satelli posioningi kapal ala olduk dışar kal bidahak,Nötr,0.5,2,0.4549
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Knk kuzenim dronu 12. Kattan düşürdü evlere bakmak için drona elveda dedik 😢😢😅,0,0,,@ÜmitÇintay,kuze dro kat düşür bakmak dro elveda dedik negatif negatif,Negatif,0.67,1,0.3784
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Geçmiş olsun gitti 50k,0,0,,@YALARİM124,geç git,Nötr,0.5,2,0.4187
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,kankam ilter v.s. yemedinizmi ceza gelir diye kalktırmıyom ben,3,1,,@atsturkiye,ilter yemedinizmi ceza gelir kalktırmıyo,Nötr,0.5,2,0.6121
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,kontrolü kaybettim😢) PİŞMANLIK,0,0,,@SleepyLenesuf,kontrolü kaybet negatif şmanlik,Negatif,0.67,1,0.644
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Ya uydu bulamıyor yada ilter e yakalanmıştır geçmiş olsun,0,0,,@LİDORdrone,bulamıyor ilter yakala geç,Nötr,0.5,2,0.3787
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Bende uçurmaya calışdım,2,0,,@kedo-s1y,uçurma calış,Nötr,0.5,2,0.5091
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Az beklesen uyduya bağlanacak bunu bilmeden uçuruyorsun,0,0,,@lightingmcqueen00,beklese uydu bağlanacak bilme uçuruyor,Nötr,0.5,5,0.3445
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Hürmüz boğazının orada mı oturuyorsun dostum,0,0,,@BunyaminSivri,hürmüz boğaz oturuyor dos,Nötr,0.5,4,0.5557
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Gemidekiler hacklemişler,0,0,,@adembayraktar9480,gemideki hacklemiş,Nötr,0.5,2,0.2513
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Kartal Istmarin 😂,0,0,,@SerotoninDopamin,kartal istmar pozitif,Pozitif,0.67,6,0.4221
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Gecmis olsun o drone gitti,0,0,,@PlayAnil,gecmis drone git,Nötr,0.5,3,0.3597
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,"Ablacığım şimdi senin dediğin hızlı bir şekilde düzeltiyorum
1 bir drone  havalı alanlarda uçurulamaz
2 görünüşe göre arabaların geçtiği bir yerden drone sürüyorsun çok fazla hava vurur 
3 dronede bir eksik bulunmuyor 
4 ilk evde sürüş yapman lazım 
5",1,1,,@RaufcnaKartal,ablacık dedik hızlı şekil düzeltiyor drone haval alan uçurulamaz görünüş gör araba geçtik yer drone sürüyor faz hav vurur drone eksik bulunmuyor ilk sürüş yapma laz,Negatif,0.67,1,0.2933
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Donunu dışarı çıkar adında onu sana nasıl sokacaksın hiçbir😅😂,2,0,,@Мерт500,don dışar çıkar sokacak hiçbir pozitif,Pozitif,0.67,5,0.5252
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Umarım o drona 5000tl vermemissindir çünkü İnternet'e  aynısını dji versiyonu var ve daha ucuz,0,2,,@geldihindiniz,umar dro vermemiss nternet aynı dji versiyo,Nötr,0.5,2,0.5852
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,arkadaki gemiler nedir?,0,0,,@ShamileventYahyabey-n6r,arka gemi,Nötr,0.5,2,0.6313
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Gemiler ne oo,0,0,,@eyupcankabalak2811,gemi,Nötr,0.5,2,0.5093
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Bende yedim. Arkadaşlar inanmayın bu tip dji gibi kaliteli dronlarda böle bir şey olmaz. Zaten kontrolü kaybetse dön irda durmaz daha da giderdi. Bunu bir dron pilotu olarak söylüyorum inanmayın. Zaten motor sesinde zorlanma geliyor oda rüzgarsız ortamdan rüzgarlı ortama geçtiği için sabit durmaya çalışıyor. Zaten komutları yavaş almasıda sadece dron kumandası gösterilerek anlaşılır,0,0,,@Pofuduğunuz2,yedi arkadaş inanmay tip dji kalitel dron böl olmaz kontrolü kaybet dön irda durmaz gider dron pilot söylüyor inanmay motor zorlanma geliyor rüzgarsız orta rüzgarlı orta geçtik sabit durma çalışıyor komut yavaş alması dron kumandas gösterilerek anlaşılır,Negatif,0.67,2,0.5989
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Ben aldım bir boka yaramıyor kontrol sıfır kalktığı anda kafasına göre gidiyor dönmüyor her deneme başarısız sağı solu çatladı kutuya koydum duruyor,0,0,,@yunusbozkurt1314,bok yaramıyor kontrol sıfır kalktık kafa gör gidiyor dönmüyor dene başarıs sak sol çatladı kutu duruyor,Nötr,0.5,2,0.4692
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,İlter olabilir mi?,0,0,,@CanMottovlog,lter olabilir,Nötr,0.5,5,0.4606
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Bizde kaçırdık gitti gelmedi kumanda elimizde kaldı,1,2,,@bulentyasar2451,kaçır git gelmedi kuma kal,Nötr,0.5,2,0.7148
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Sonuna kadar neden çekmedin videoyu,0,0,,@SuatDikmen,son çekmedi,Nötr,0.5,3,0.4266
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,babannemin inandığı video,0,0,,@MUZC0505,babanne inandık,Nötr,0.5,2,0.2513
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Marka dji mi,0,0,,@abdullahaktepe1380,marka dji,Nötr,0.5,2,0.3788
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Güncelleme yap dostum güncelleme. Yapmadigin için boyle,0,0,,@ShortsFilm67,güncelle yap dos güncelle yapmadigi boyle,Nötr,0.5,4,0.4642
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,İlter mi var acaba?,0,0,,@AlişanGpcn,lter,Nötr,0.5,2,0.2513
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Uydunun 10 olduğundan emin ol,0,0,,@umutakac8546,uydu olduk,Nötr,0.5,2,0.3374
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Bizdede oldu,0,0,,@SehugHuseyinli,bizde,Nötr,0.5,2,0.2513
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,mazara cok guzel evin,0,0,,@PuLstarLinkx,mazar cok guzel,Nötr,0.5,4,0.327
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Burası neresi,0,1,,@canyldrm4779,buras neres,Nötr,0.5,3,0.3644
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Manzara müq,7,0,,@nejlaintas6589,manzar müq,Nötr,0.5,3,0.49
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Ben drona takla atira biliom❤,1,5,,@sans-adam44,dro tak atir biliom pozitif,Pozitif,0.67,2,0.5055
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,e dji de rth ile geir,0,0,,@trolface-i7e,dji rth geir,Nötr,0.5,2,0.5093
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,gnss yoksa uçurma,0,0,,@cardeviren,gnss uçurma,Nötr,0.5,2,0.5091
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Dronu uçurmadan önce 20 ve daha fazla uyduya bağlandığına emin ol.,0,1,,@1thaks,dro uçurma faz uydu bağlandık,Nötr,0.5,2,0.4198
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,İltere takılmış geçmiş olsun,0,4,,@Tunainceliyor0,lter takıl geç,Nötr,0.5,2,0.5091
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,kk drone kaç yıllık,0,0,,@KayraDemirtas-u8y,drone yıllık,Nötr,0.5,3,0.3643
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,🤣-90bin :I,0,0,,@sadekx153,pozitif bin,Pozitif,0.67,3,0.3525
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Yalan atma,0,0,,@barbieailesiTV1001,yala atma,Nötr,0.5,2,0.3786
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Çok saçma,0,0,,@Kedicikler63,saçma,Nötr,0.5,3,0.4817
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Boş içerik,0,0,,@erdinc_kya,boş içerik,Nötr,0.5,3,0.3425
uN8hVWv0-SA,Drone kontrolden çıktı🤣 #dji #djimini2se #drone #fly #djimini2se #dji #DJI #kazayaptık #kaza #haha,dijital uçurum Türkiye,Kimden izin alip videomu payladtin acaba?  Videoyu siiiiiiil cabuk!  Yoksa is polisle biter,0,0,,@SadikZeynalov333,alip videom payladt siiiiiiil cabuk polis biter,Nötr,0.5,5,0.4624
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,"Ekranı kaydira kaydira başım döndü 😂
VR  gözlüğü olmadığı halde VR seçeneğine dokunup izeyenler yanlız deyilsniz :\",918,29,,@Burak38751,ekra kaydir kaydir baş pozitif gözlük olmadık halde seçenek dokunup izeyen yanlız deyils,Pozitif,0.67,3,0.3823
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,0:36 fatih portakal foxtan emekli olup boşluk biletimi satmaya gitmiş,258,10,,@didoserim,fatih portakal fox emekli boşluk bilet satma git,Nötr,0.5,2,0.5064
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Şimdi sanal gözlükte ne güzel olurdu ༎ຶ‿༎ຶ,798,73,,@yuikosuzuki3006,sanal gözlük güzel,Pozitif,0.67,3,0.2901
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Birden bişey çıkıcak diye kalbim durdu,67,0,,@ravzaranacevik7528,bişey çıkıcak kalp dur,Nötr,0.5,3,0.6708
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Lan bizim okula arabayla getiriyolardı biz bilet alıp giriyoduk kjkfkfjfkf ne günlerdi be,168,12,,@YunusYzn-w5i,okul araba getiriyo bilet alıp giriyoduk kjkfkfjfkf gün,Nötr,0.5,2,0.369
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Gözlerinizi kısıp bakarsanız VR gözlüğü etkisi oluyor gençler :D,25,0,,@burcu6895,göz kısıp bakar gözlük etkis oluyor genç,Nötr,0.5,5,0.376
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,360 derece eşittir baş dönmesi,193,3,,@kanunisultansuleymantarihd5691,dereç eşit baş dönmes,Nötr,0.5,3,0.4734
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Bu bir muhteşemdi. böyle 360 derece  videolara lütfen insan vücudunu da ekleyin.,16,0,,@ecrinnuriyisoy1985,muhteşe dereç lütfe vücudu ekley,Nötr,0.5,4,0.4642
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,"Benim tepkim direk , benim yerimde oturan adama _huhu yaşıyonmu?_ demek oldu sjs",2,0,,@dilarasu7474,tepk direk yer otura ada huh yaşıyonmu demek sjs,Nötr,0.5,2,0.5032
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Bunu VR gözlük ile izlemek vardı hee,42,4,,@gencprens84,gözlük izlemek hee,Nötr,0.5,3,0.2903
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Kendimi gerçekten orda gibi hissettim kalbim hızlandı yemin ederim yaa😅😅,8,0,,@AtocanXemocan,kendi gerçek hisset kalp hızla eder yaa,Nötr,0.5,5,0.6566
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Gözlerim benden nefret ediyor :D:D,38,1,,@АсланМехтиев-р5ъ,göz nefret ediyor,Nötr,0.5,4,0.4197
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Neredeyse kendimi onun içindeymiş gibi hissettim yaa bence devam edsinn,106,2,,@gachailknur6209,nere kendi hisset yaa deva edsinn,Nötr,0.5,5,0.7576
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,1:53 teki kuş :Ajsjsnsmsa,4,0,,@jangotr,tek kuş ajsjsnsmsa,Nötr,0.5,4,0.4082
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Gözlüğün olmasa bile başım döndü bayılacak hale geldim,6,1,,@ebrardagtas1058,gözlük olmas baş bayılacak hale gel,Nötr,0.5,3,0.5707
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Bunun korku treni olanı gelirse süper olur,14,0,,@NoxusGiyotini05,korku tre ola gelir süper,Pozitif,0.67,4,0.4607
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Bu tren videolarinin en  guzeli sanli ordaymissin gibi,0,0,,@sebineseydelili5326,tren guzel sanli ordaymis,Nötr,0.5,1,0.3988
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,O degilde bi yerden sonra gözlerim trenin  terse gidiyormuş gibi hissetirdi bana,0,0,,@CengizKartal1903,degil yer sonra göz tre ter gidiyor hissetir,Nötr,0.5,2,0.4447
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Ama ekranı kaydıra kaydıra başım döndü😰😰😰😌,20,1,,@furkanduman3923,ekra kaydır kaydır baş,Nötr,0.5,1,0.497
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Ayy superdi ya 😂 ozellikle yukari cikarken gercekligini fena hissettim 😂😂,0,0,,@s.s2955,ayy super pozitif ozellik yukari cikar gercekligi fena hisset pozitif pozitif,Pozitif,0.67,6,0.4271
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Şimdi gözlük takıp izledim efsane 😄,1,0,,@sedanurkurt4919,gözlük takıp izledi efsa,Nötr,0.5,3,0.4942
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Gerçekten gitseydim donuma işerdim🤣🤣🤣🤣🤣🤣😅🤣🤣🤣🤣🤣🤣🤣🤣🤣😂🤣😂🤣😂😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂😂🤣😂🤣😂😂😂😂,0,0,,@mertemirhan4422,gerçek gitse don işer pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif pozitif,Pozitif,0.67,6,0.928
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Videoyu izlerken içinden bütün doğaları okuyanlar,1,0,,@asya_oyunda8873,doğa okuyan,Nötr,0.5,3,0.49
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,En altta cehennem var galiba çok sıcaktı 😁🤣 başım döndü valla,1,0,,@dunya022,alt cehenne galip sıcak pozitif baş val,Pozitif,0.67,5,0.4972
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,bu videoları sırf VR gözlüğü olmayanları kıskandırmak için yapılmış,2,0,,@Filius.,sırf gözlük olmayan kıskandırmak yapıl,Nötr,0.5,3,0.6946
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Hiç umut kırıcı olmadı teşekkür ederim,0,0,,@piqnist,umut kırıç olmadı teşekkür eder,Pozitif,0.79,4,0.3638
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Benim gibi çok beğenip ama yolda giderken surekli yolunu  bulamayanlar burdami,3,0,,@Birox0,beğenip yol gider surekli yol bulamayan burdami,Nötr,0.5,2,0.5896
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Keşke VR gözlüğüm olsa…….,3,0,,@ezgivekedileri,keşke gözlük,Nötr,0.5,3,0.6208
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Videoyu izleyene kadar canim cikti bir ayağa kalk bir otur bir oraya don bir buraya dön canım çıktı,0,0,,@simayinci9972,izleye can cik ayak kalk don dön çık,Nötr,0.5,2,0.3454
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,360 derece çok guzel ama geliştirilmeli. Ekran görselleri kayıyor.,0,0,,@gokturkesra727,dereç guzel geliştirilmel ekra görsel kayıyor,Nötr,0.5,1,0.5437
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Rollarcosterde hatalar var ama zamanla alışırsın tam gaz devam ve bir ve gözlük mükemmel olurdu,0,0,,@soğuk-pashaa,rollarcoster hata zama alışır gaz deva gözlük mükemmel,Nötr,0.5,2,0.3433
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Bu harikaydı böyle videolar çok güzel ama biraz başım döndü,1,0,,@kelimeleronemlidegildir8041,harik güzel biraz baş,Pozitif,0.67,4,0.3995
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,"Lavdan geçerken geberme tehlikesi geçiren arklar, ray demirden. Erimiyosa lavdan korkmanıza gerek yok :D",2,0,,@gencprens84,lav geçer geberme tehlikes geçire ark ray demir erimiyos lav korkma gerek,Nötr,0.5,2,0.2933
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Napacagimi şaşırdım ama çok güzeldi sanki gerçekti daha fazle böyle video gelsin,1,0,,@zulfiyeaslanova5200,napacagı şaşır güzel gerçek fazle gel,Pozitif,0.67,3,0.4096
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Bütün okuldayken simülasyon şeyi vardı etkinliği onda bu çıkmıştı,1,0,,@dreamyroblox4,okul simülasyo etkinlik çıkmış,Nötr,0.5,3,0.4893
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Önerebilezeğiniz ucuz ama bı o kadarda  güzel  sanal gerçeklik gözlüğü var mı,4,1,,@sultanatlas8224,önerebilezek güzel sanal gerçeklik gözlük,Pozitif,0.67,3,0.241
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,"yaşattı be
biraz böyle içim gitti sizin",0,0,,@morehitsmusic7516,yaşat biraz git,Nötr,0.5,3,0.6942
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,"En son vesioyu izlerken ""aneeeeeeeeee"" diye bagirdigimi hatırlıyor sjjsjs",0,0,,@hacercoker7855,son vesio aneeeeeeeee bagirdigi hatırlıyor sjjsjs,Nötr,0.5,3,0.4267
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,İzlerken başım döndü 😵‍💫😵‍💫😵‍💫😵‍💫,0,0,,@memet5003,zler baş,Nötr,0.5,1,0.497
46BPq3Z5tWE,Adrenalin Patlaması Yaşatacak 360° SG Hız Treni Yolculuğu,dijital uçurum Türkiye,Çorbada bu kadar eğleniciğemi bilmiyordum,0,0,,@uaslan-yb1sp,çorba eğleniciğe bilmiyor,Nötr,0.5,3,0.482
